"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT1G12010"	"ACO3"	"Encodes a protein that appears to have 1-amino-cyclopropane-1-carboxylic acid oxidase activity based on mutant analyses."	"837753"	"DOWN"	"Rhythmic"	"-3.579446"	"-0.70185168"	"-22.848213"	"5.399025e-40"	"1.359166e-36"	"79.87434532"	"DOWN"	"Rhythmic"	"5.713555e-05"	"1.222666e-05"	"24"	"22.0"	"0.5935912"	"0.6776980"	"   1.2620374"	" 0.410899055"	" 0.16426746"	" 0.23481337"	" 0.68222905"	"-0.16632870"	"-1.03806700"	"-3.42970053"	"-1.58305825"	"-0.47179274"	" 0.615804595"	"-0.16820655"	"-0.39086574"	"-0.291645924"	"-0.65209167"	" 0.34701325"	" 0.60260939"	"-1.02742044"	" 0.25953376"	"-0.5233323"	"-1.36194595"	"-2.11662367"	"-1.03008538"	"-0.17228407"	" 0.0003149913"	"-1.16550020"	"-0.914755221"	"-0.058286026"	"-0.45844686"	" 1.14250639"	" 0.002657407"	"-0.4620917"	" 0.07847650"	" 0.7381970"	" 0.33994501"	"-0.16680141"	" 0.2603927"	" 1.2326408"	" 0.16494464"	" 1.10077771"	" 0.88441865"	" 0.58260312"	" 0.99010992"	" 0.272366351"	" 1.4924752"	" 1.558885734"	" 1.277474381"	" 0.985747592"
"AT1G12200"	"FMO"	NA	"837773"	"DOWN"	"Rhythmic"	"-2.847251"	"-0.57677029"	"-17.404130"	"4.721428e-31"	"4.379000e-28"	"59.96929217"	"DOWN"	"Rhythmic"	"2.770252e-03"	"9.105265e-04"	"24"	"14.0"	"0.4371094"	"0.7147018"	"   1.2010704"	" 0.881507556"	" 0.99767326"	" 1.44826052"	" 1.33616187"	" 2.24606273"	" 1.44383586"	" 1.82286782"	" 2.07838082"	" 1.43118646"	" 2.167481405"	" 0.16463278"	" 1.52404626"	"-1.246237074"	" 1.22660979"	" 2.24076357"	" 3.02168013"	" 1.25527010"	" 1.69558155"	" 1.1502143"	" 2.08511816"	" 2.85788940"	" 2.84100102"	" 2.44260829"	" 2.2550866216"	" 2.55922123"	" 3.349421433"	" 1.808063269"	" 2.63094606"	" 3.01568829"	" 2.945287887"	" 2.9813307"	" 2.36094862"	" 2.2760997"	" 1.44121058"	" 2.13018270"	" 2.6783108"	" 2.1449777"	" 2.52659739"	" 2.17551984"	" 2.26390332"	" 1.60939375"	" 2.25101104"	" 2.381256661"	" 1.6123497"	" 2.191961721"	" 3.160397974"	" 2.389817359"
"AT1G02300"	"AtcathB1"	NA	"839576"	"UP"	"Rhythmic"	" 2.841901"	" 4.32741881"	" 14.908090"	"2.008447e-26"	"1.072511e-23"	"49.55523035"	"UP"	"Rhythmic"	"2.102303e-02"	"8.682647e-03"	"24"	"12.0"	"0.7873195"	"0.9760824"	"   8.0219517"	"-1.053267314"	"-1.21092964"	" 0.03462425"	"-0.17438553"	" 0.40289771"	" 0.33340662"	" 0.93861623"	" 0.67530534"	" 2.80701055"	" 2.575531867"	" 3.00375010"	" 2.90757111"	" 2.750617915"	" 2.85628854"	" 3.48200128"	" 3.15239129"	" 2.88117860"	" 3.49144352"	" 2.1657848"	" 2.99791289"	" 1.64146228"	" 2.90701411"	" 2.79081678"	" 2.2183558940"	" 1.46450606"	" 2.254900857"	" 2.199262557"	" 2.33166418"	" 3.14765616"	" 2.231807640"	" 1.8581116"	" 1.95168795"	" 2.7920813"	" 2.58087930"	" 2.78623646"	" 3.0138834"	" 3.1732030"	" 1.85149837"	" 1.62377753"	" 2.56821432"	" 1.63961081"	" 2.45499206"	" 1.880235418"	" 1.5779718"	" 1.795633119"	" 1.446737894"	" 1.661392857"
"AT2G46830"	"AtCCA1"	"Encodes a transcriptional repressor that performs overlapping functions with LHY in a regulatory feedback loop that is closely associated with the circadian oscillator of Arabidopsis. Binds to the evening element in the promoter of TOC1 and represses TOC1 transcription. CCA1 and LHY colocalize in the nucleus and form heterodimers in vivo. CCA1 and LHY function synergistically in regulating circadian rhythms of Arabidopsis."	"819296"	"DOWN"	"Rhythmic"	"-2.475991"	" 0.80962650"	" -9.526303"	"1.996534e-15"	"4.955341e-13"	"24.65857242"	"DOWN"	"Rhythmic"	"2.421050e-15"	"2.885147e-17"	"24"	" 0.0"	"4.2420847"	"4.9854253"	" 126.3565661"	" 8.830211581"	" 9.07971393"	" 8.94154311"	" 9.00549570"	" 6.30030118"	" 6.37053924"	" 6.44386794"	" 6.58876748"	" 3.80475675"	" 3.592154413"	" 4.28725948"	" 4.70841929"	" 1.375382549"	" 1.82487411"	" 2.01803177"	" 2.21732243"	"-0.92587446"	"-1.29079444"	" 0.3631394"	"-0.60245397"	"-0.83599190"	"-0.57996860"	"-0.54301520"	"-2.0221218175"	"-0.93467820"	"-1.359454129"	"-1.215963910"	" 0.01258796"	"-0.59078150"	"-0.305960328"	"-1.3825134"	"-1.53947672"	"-1.4005452"	"-1.46179274"	"-1.05637341"	" 0.4118739"	" 0.9316573"	" 0.14926427"	" 1.68358797"	" 5.48260775"	" 5.73438246"	" 5.76710373"	" 5.392784070"	" 8.5312551"	" 8.565778713"	" 8.479805118"	" 8.431056200"
"AT2G15080"	"AtRLP19"	NA	"815997"	"UP"	"Rhythmic"	" 2.432542"	" 3.42875812"	" 15.223278"	"5.006190e-27"	"2.756846e-24"	"50.91584465"	"UP"	"Rhythmic"	"5.404049e-03"	"1.908989e-03"	"24"	"23.0"	"0.6193139"	"0.6329765"	"   2.4347765"	" 1.929977214"	" 1.53469312"	" 0.11956407"	" 2.18404357"	" 2.60127683"	" 2.43735963"	" 2.57194336"	" 2.83893842"	" 2.40769867"	" 3.449919899"	" 2.85230101"	" 3.32388570"	" 2.854028566"	" 2.77829361"	" 2.03983872"	" 2.46423594"	" 1.74457257"	" 1.90480652"	" 1.4763795"	" 1.92798568"	"-0.52846362"	" 1.14269691"	" 1.30926859"	" 1.8507830099"	" 1.62596645"	" 2.379707784"	" 2.470236741"	" 2.44236266"	" 0.70876933"	" 1.255611307"	" 0.9236534"	" 0.26017809"	" 2.1596220"	" 1.73270716"	" 2.08490174"	" 2.6253012"	" 2.5613362"	" 1.65646935"	" 2.65505613"	" 3.50187308"	" 3.26119065"	" 2.87259674"	" 3.006767110"	" 3.1752710"	" 2.600208556"	" 2.745062539"	" 3.076429145"
"AT3G55240"	"RPGE3"	"Overexpression leads to PEL (Pseudo-Etiolation in Light) phenotype."	"824690"	"DOWN"	"Rhythmic"	"-2.392814"	"-0.60425559"	" -9.925529"	"2.847498e-16"	"7.719785e-14"	"26.57615124"	"DOWN"	"Rhythmic"	"8.859479e-16"	"9.200344e-18"	"24"	" 5.0"	"2.8979278"	"4.0112722"	"  21.7103035"	" 0.007631397"	" 0.71006334"	" 0.28342054"	"-0.67964030"	" 4.82787473"	" 5.41911602"	" 5.19146806"	" 4.71368912"	" 5.39771153"	" 4.965834648"	" 5.94917443"	" 5.33116964"	" 5.605394886"	" 4.40422184"	" 4.84983096"	" 5.20688557"	" 2.94863920"	" 3.75833401"	" 2.4062983"	" 2.19970376"	"-0.02848730"	" 0.53571064"	" 0.08579832"	" 0.3384014943"	"-0.99505509"	"-0.854115914"	"-1.448394742"	"-0.27170919"	"-1.64901400"	"-1.910066220"	"-2.7206349"	"-2.27488418"	"-1.4203869"	"-2.32046746"	"-2.54731147"	"-2.5721453"	"-2.2356272"	"-2.45305289"	"-2.32123970"	"-2.47738357"	"-2.26121344"	"-1.28054527"	"-2.109285910"	"-0.7456547"	"-2.310158553"	"-0.764065756"	"-2.755108660"
"AT5G57565"	NA	NA	"2746216"	"UP"	"Rhythmic"	" 2.274362"	" 1.26440193"	" 15.296993"	"3.623893e-27"	"2.060008e-24"	"51.23218309"	"UP"	"Rhythmic"	"1.428925e-02"	"5.613692e-03"	"24"	"13.0"	"0.2569933"	"0.6110992"	"   0.6120703"	" 0.338919403"	" 0.46649615"	"-0.32610822"	"-0.23912181"	" 0.90506833"	"-0.40546244"	" 0.05062898"	" 1.05333121"	" 1.53857089"	" 0.935551225"	" 1.59055553"	" 0.06061028"	" 3.107308317"	" 1.22072042"	" 1.00861764"	" 1.17842052"	" 1.68259645"	" 1.76237992"	" 1.5173880"	" 1.35259591"	" 1.31868812"	" 0.77594618"	" 0.72188494"	" 0.2562711179"	" 2.68977134"	" 1.873885565"	" 1.479484110"	" 1.72061849"	" 1.96265426"	" 1.524252924"	" 1.1020315"	" 1.02988243"	" 0.9640716"	" 1.60739946"	" 1.39726287"	" 0.8886511"	" 1.1198257"	" 0.14852269"	" 0.94688137"	" 0.99980762"	" 1.54770270"	" 0.70392212"	" 0.549170541"	" 1.5040180"	" 1.466174737"	" 1.016815031"	" 1.487679756"
"AT1G56600"	"AtGolS2"	NA	"842114"	"DOWN"	"Rhythmic"	"-2.251922"	" 2.22441582"	"-10.278422"	"5.105897e-17"	"1.451228e-14"	"28.26848043"	"DOWN"	"Rhythmic"	"6.798955e-09"	"5.305052e-10"	"24"	" 4.0"	"2.2861553"	"1.9470959"	"  50.2591828"	" 9.603042932"	" 9.96244814"	" 9.32938850"	" 9.87552809"	" 7.83907318"	" 7.66052524"	" 8.44895643"	" 8.16018274"	" 8.30795455"	" 7.384209483"	" 8.37903973"	" 8.60101882"	" 7.956257897"	" 7.94142607"	" 6.32443985"	" 8.48251237"	" 7.55050350"	" 8.65450824"	" 6.5174190"	" 6.53091560"	" 6.63964185"	" 6.92940379"	" 8.02805746"	" 7.6031582110"	" 3.99227128"	" 4.806116544"	" 5.069316730"	" 5.35078831"	" 4.52089601"	" 5.538867471"	" 4.7083142"	" 3.86232273"	" 4.4044122"	" 4.34966761"	" 4.69915128"	" 5.5658585"	" 4.8317639"	" 4.69083800"	" 4.64487426"	" 5.13241781"	" 4.06626234"	" 4.57556485"	" 5.933099265"	" 5.4232477"	" 6.132646715"	" 5.973001151"	" 6.253377631"
"AT1G14250"	NA	NA	"837986"	"UP"	"Rhythmic"	" 2.082039"	" 3.05580851"	"  8.774577"	"7.803754e-14"	"1.422391e-11"	"21.05055874"	"UP"	"Rhythmic"	"2.127394e-08"	"1.919508e-09"	"24"	" 8.0"	"2.4660404"	"2.3851141"	"  18.0949723"	" 1.090974675"	" 0.69672213"	" 1.84923146"	" 0.24972165"	" 4.00056837"	" 1.93737586"	" 2.44066130"	" 3.35143362"	" 4.54535074"	" 6.581747321"	" 5.64057532"	" 6.20311139"	" 4.207598377"	" 4.99661440"	" 7.02796280"	" 5.46662180"	" 5.41984309"	" 5.22807251"	" 4.4580399"	" 4.97419598"	" 3.33804621"	" 3.56599642"	" 5.48913883"	" 5.5639478161"	" 4.67461708"	" 4.464150988"	" 4.298267653"	" 2.69315836"	" 3.28848881"	" 1.699082376"	" 2.0899803"	" 1.02388128"	" 2.1697872"	" 2.09830921"	" 2.58974072"	" 2.7871279"	" 1.8265642"	" 0.49001245"	" 0.74601962"	" 0.36583580"	" 1.33669261"	" 0.97053221"	" 1.538819190"	" 0.4572632"	"-0.602295308"	" 0.856237142"	" 2.623485005"
"AT5G24470"	"APRR5"	"Encodes a pseudo-response regulator whose mutation affects various circadian-associated biological events such as flowering time in the long-day photoperiod conditions, red light sensitivity of seedlings during early photomorphogenesis, and the period of free-running rhythms of certain clock-controlled genes including CCA1 and APRR1/TOC1 in constant white light. Acts as transcriptional repressor of CCA1 and LHY."	"832518"	"UP"	"Rhythmic"	" 2.044242"	" 0.93419875"	"  5.319714"	"7.102034e-07"	"3.015712e-05"	" 5.36608792"	"UP"	"Rhythmic"	"7.187174e-03"	"2.621267e-03"	"24"	" 9.0"	"0.8545448"	"1.7691825"	"   2.4472976"	"-1.862360668"	"-1.19587046"	"-1.74116845"	"-0.40767657"	"-1.98613275"	"-0.40468727"	"-2.01689246"	"-1.91542709"	"-0.22329281"	"-0.049848280"	"-0.25706909"	"-0.35603315"	" 4.784413218"	" 4.52386478"	" 5.28356920"	" 5.34056069"	" 4.95472269"	" 5.49178016"	" 4.7071834"	" 5.41186652"	" 0.57092364"	" 1.33487704"	" 0.97630448"	" 1.1281778903"	" 0.56486502"	" 1.088592380"	" 0.371197775"	" 0.80083233"	"-0.88028689"	"-0.717642394"	"-1.5954054"	"-0.91958500"	" 0.5872551"	"-0.02306797"	"-1.29848496"	" 0.3183273"	" 2.2388215"	" 0.23085185"	" 0.18002984"	" 1.08473267"	" 1.11565587"	" 0.04013113"	" 1.046814120"	" 0.1448734"	"-0.597438009"	"-2.234119824"	"-1.591939328"
"AT5G22500"	"FAR1"	"Encodes a member of the eight-member gene family encoding alcohol-forming fatty acyl-CoA reductases (FARs) identified in Arabidopsis thaliana.  Three of the FARs, FAR1 (At5g22500), FAR4 (At3g44540) and FAR5 (At3g44550), are shown to generate the fatty alcohols found in root, seed coat, and wound-induced leaf tissue."	"832311"	"DOWN"	"Rhythmic"	"-1.974564"	" 0.03370080"	" -8.170623"	"1.461264e-12"	"2.163899e-10"	"18.16921152"	"DOWN"	"Rhythmic"	"6.691832e-03"	"2.423140e-03"	"24"	" 6.0"	"0.6442962"	"0.8927788"	"   1.7404623"	" 0.812493226"	"-0.80446771"	" 0.81638458"	" 0.05781786"	" 1.42672086"	" 1.39888018"	" 1.64500403"	" 1.57960513"	" 2.66953769"	" 2.555362286"	" 0.09899035"	" 2.82527297"	" 0.184233990"	" 3.21779189"	" 2.75007644"	" 2.20617288"	" 1.83730346"	" 0.86521164"	" 1.0990601"	" 1.44736513"	"-0.72435350"	"-0.95643328"	" 0.17657703"	" 0.1572710385"	" 1.16064507"	" 1.117408188"	" 1.029404394"	" 0.74554474"	" 0.88445785"	" 2.095502013"	" 1.5459874"	" 0.62807503"	"-0.4667576"	"-0.21912400"	"-0.61817618"	" 0.6696677"	" 1.7552177"	" 0.19764513"	"-0.44994774"	"-0.23063356"	" 0.38227196"	"-0.11288403"	" 0.420872362"	"-0.8216222"	" 0.126999223"	"-1.251679037"	" 0.051697170"
"AT2G23910"	NA	NA	"816923"	"UP"	"Rhythmic"	" 1.948359"	" 0.93482990"	"  7.052273"	"3.024269e-10"	"2.994026e-08"	"12.93507818"	"UP"	"Rhythmic"	"3.356982e-06"	"5.271122e-07"	"24"	"14.0"	"1.9623521"	"2.1157300"	"   3.8477349"	"-1.100605868"	"-1.47790964"	" 0.29475920"	"-0.03515716"	"-2.19945048"	"-0.73610530"	"-1.33663919"	"-2.17661736"	"-1.51748611"	"-2.173196642"	"-2.17501565"	"-1.09357868"	"-2.189743877"	"-2.28862974"	"-2.16624594"	"-0.63977000"	" 1.77045615"	"-0.22385886"	" 2.7556398"	" 1.83774968"	" 5.14145941"	" 6.38056650"	" 3.17099061"	" 3.4013608645"	" 3.00409479"	" 2.069816548"	" 3.849639819"	" 2.62385192"	" 1.17419547"	" 0.701332234"	" 0.5507149"	" 0.87656573"	" 1.9510939"	" 0.89472430"	" 0.24261252"	" 1.6745791"	"-0.1651353"	" 1.46108190"	" 1.42606355"	" 0.71386670"	" 0.76776166"	"-0.02221408"	"-0.094625698"	"-1.0130954"	"-0.930082733"	"-0.079222515"	"-0.119383153"
"AT4G12470"	"AZI1"	"Encodes AZI1 (AZELAIC ACID INDUCED 1).  Involved in the priming of salicylic acid induction and systemic immunity triggered by pathogen or azelaic acid."	"826859"	"UP"	"Rhythmic"	" 1.919279"	"-0.07865089"	"  8.654317"	"1.400799e-13"	"2.518866e-11"	"20.47501311"	"UP"	"Rhythmic"	"9.227805e-05"	"2.083614e-05"	"24"	" 1.0"	"0.8203631"	"0.7627046"	"   0.3431157"	" 0.704725473"	" 0.66774769"	"-1.12477311"	" 0.08745999"	"-0.21585588"	" 0.51061240"	"-0.50879532"	"-0.86599169"	"-0.30333642"	" 0.079800673"	"-0.74742993"	"-0.84341876"	" 0.212426394"	"-1.79011642"	"-0.06619785"	"-2.53422387"	"-2.78113923"	"-0.51356427"	"-1.4791015"	"-1.15548309"	"-2.03226147"	"-1.90040334"	"-2.54400591"	"-0.8736257987"	"-1.84016676"	"-1.525870416"	"-1.777879984"	"-1.53845505"	"-1.10855152"	"-1.448300258"	"-2.0869964"	"-2.39979994"	"-1.5065804"	"-0.60518224"	"-1.81430846"	"-2.6322078"	"-1.3773936"	"-1.01309382"	"-0.73752457"	"-0.76536495"	"-0.55572079"	" 0.86279530"	"-0.936141107"	"-0.3761866"	" 0.377321272"	"-0.651037752"	"-2.237135879"
"AT5G05590"	"PAI2"	"Encodes phosphoribosylanthranilate isomerase which catalyzes the third step in the tryptophan biosynthetic pathway."	"830442"	"DOWN"	"Rhythmic"	"-1.905570"	" 0.22102034"	"-11.220934"	"5.327331e-19"	"1.706877e-16"	"32.76098141"	"DOWN"	"Rhythmic"	"5.668071e-08"	"5.635263e-09"	"24"	"12.0"	"0.6777806"	"0.8591504"	"   1.8970851"	" 0.078820573"	" 0.35215787"	"-0.34680498"	" 0.47294481"	" 0.94750054"	" 1.42529738"	" 1.05674274"	"-0.16386302"	"-0.27661446"	" 0.545571962"	" 0.83206989"	" 0.63037949"	" 1.655336402"	" 1.31343787"	" 0.87494049"	" 1.53130152"	" 1.41925252"	" 1.27744073"	" 1.2757817"	" 1.85544624"	" 2.09698667"	" 1.83615252"	" 1.41247475"	" 1.8624839800"	" 1.99150458"	" 2.114518410"	" 1.857283197"	" 2.02333207"	" 1.20842264"	" 1.905166055"	" 1.1863290"	" 2.23586833"	" 0.7029826"	" 1.45465836"	" 0.99919616"	" 1.8624621"	" 0.7496318"	" 0.50382313"	" 0.56660273"	" 0.67090912"	"-0.12639452"	" 1.04876798"	" 0.735998350"	" 0.6534418"	"-0.765644560"	" 0.895348483"	" 0.572406643"
"AT5G62360"	"PMEI13"	NA	"836357"	"UP"	"Rhythmic"	" 1.889565"	" 1.52503568"	"  5.665220"	"1.620258e-07"	"8.088438e-06"	" 6.79998556"	"UP"	"Rhythmic"	"1.077804e-03"	"3.195735e-04"	"24"	"11.0"	"1.5932209"	"1.7585115"	"   3.2229399"	"-1.126934176"	"-1.54284586"	"-1.83504175"	"-1.07206610"	"-2.37190147"	"-3.03445214"	"-3.05365703"	"-3.01983668"	"-0.16783964"	" 1.340764428"	"-1.10162218"	"-2.80718846"	" 4.196806778"	" 2.20212445"	" 4.09363332"	" 3.79719299"	" 3.46309848"	" 5.20633028"	" 1.8664654"	" 2.67026845"	"-1.01539405"	" 0.46595832"	" 2.74851262"	" 0.6302179859"	"-0.05851018"	" 0.571136462"	"-0.122599556"	" 0.01177058"	" 1.54518175"	" 1.818137271"	" 2.3456197"	" 1.61955362"	"-2.4609379"	" 0.78802549"	"-0.67198372"	"-1.6156763"	"-0.3090656"	"-0.53121323"	"-0.39088518"	"-0.27190075"	" 0.03708042"	" 0.01314410"	"-0.807166428"	"-1.2461594"	"-0.322718059"	"-1.342674454"	"-2.787474312"
"AT1G13750"	"ATPAP1"	NA	"837935"	"DOWN"	"Rhythmic"	"-1.817840"	" 0.39863665"	"-11.426860"	"1.980485e-19"	"6.711557e-17"	"33.73502300"	"DOWN"	"Rhythmic"	"1.477990e-09"	"9.729136e-11"	"24"	"11.0"	"0.9010297"	"1.0892498"	"   2.9608239"	"-0.098383851"	" 1.24340360"	" 1.46618385"	" 1.97366861"	" 0.52402179"	" 0.61695279"	" 1.33795659"	" 0.80996163"	" 2.36210944"	" 1.789678343"	" 3.57493703"	" 1.75112773"	" 2.071341183"	" 2.54505898"	" 2.13339471"	" 2.16781661"	" 3.10808442"	" 2.50431872"	" 3.0041840"	" 3.09369988"	" 3.01268164"	" 2.77551018"	" 3.06924701"	" 3.0762600734"	" 2.61265401"	" 2.416483446"	" 3.143208447"	" 2.02174085"	" 2.16483301"	" 2.693324376"	" 2.7236064"	" 2.19136346"	" 2.4257190"	" 2.57725015"	" 1.00243139"	" 1.7761747"	" 1.3146238"	" 1.93125885"	" 2.20144511"	" 0.34556301"	" 1.72923968"	" 0.18231676"	" 0.547952321"	" 0.2218187"	" 0.539823218"	" 1.048857311"	" 0.813573518"
"AT5G37260"	"CIR1"	"Encodes a MYB family transcription factor Circadian 1 (CIR1).  Involved in circadian regulation in Arabidopsis."	"833700"	"UP"	"Rhythmic"	" 1.811654"	" 3.84658095"	"  5.255597"	"9.298362e-07"	"3.801757e-05"	" 5.10516097"	"UP"	"Rhythmic"	"6.194434e-15"	"8.717623e-17"	"24"	"18.0"	"5.2152511"	"4.7044937"	" 222.4704602"	"-0.260173040"	"-0.33168684"	" 0.83277030"	" 0.56784455"	"-0.40851027"	"-0.24714641"	" 0.02702703"	"-0.55393528"	"-1.64368432"	"-0.791276582"	"-0.43166975"	"-0.69866572"	"-2.441658865"	"-1.73330091"	" 0.01327458"	"-1.24880529"	"-0.33231768"	"-0.84193511"	" 0.1229239"	"-0.67017027"	" 3.39180948"	" 3.19832415"	" 2.45849566"	" 2.9133887155"	" 4.07867849"	" 3.732288218"	" 4.133019874"	" 4.16908786"	" 4.55755316"	" 4.217028759"	" 4.9077807"	" 4.96360926"	" 6.4002432"	" 6.54267999"	" 6.56483953"	" 7.5842932"	" 7.8794904"	" 7.32303715"	" 7.76521109"	" 8.78871712"	" 8.56631569"	" 8.51114143"	" 8.683432443"	" 7.1645725"	" 6.874096811"	" 6.933522717"	" 7.276625432"
"AT3G45860"	"CRK4"	"Encodes a cysteine-rich receptor-like protein kinase.  Involved in programmed cell death and defense response to pathogen."	"823729"	"DOWN"	"Rhythmic"	"-1.798999"	" 2.87446919"	" -8.245436"	"1.017823e-12"	"1.532998e-10"	"18.52470069"	"DOWN"	"Rhythmic"	"5.713555e-05"	"1.222666e-05"	"24"	"14.0"	"0.8254311"	"0.8079504"	"   8.1090944"	" 2.216121367"	" 3.05850516"	" 0.19695483"	" 3.55021260"	" 1.44237197"	" 1.33209921"	" 2.52874220"	" 1.34318110"	" 1.92474690"	" 1.765871377"	" 3.14401135"	" 2.32169483"	" 2.131720479"	" 1.90605153"	" 1.64139568"	" 2.97075217"	" 2.75905080"	" 3.10216446"	" 2.0533071"	" 2.71007046"	" 2.48342886"	" 3.16347180"	" 4.22534557"	" 3.7586468388"	" 3.26488265"	" 4.921114866"	" 5.295798809"	" 4.86451234"	" 3.56513631"	" 2.709016456"	" 3.3808896"	" 2.69436741"	" 5.0793320"	" 4.08163065"	" 2.72996860"	" 3.5329671"	" 3.1894390"	" 1.93579128"	" 3.87258027"	" 2.16088088"	" 2.88057716"	" 3.19486278"	" 2.777653366"	" 2.6047455"	" 0.805989612"	" 1.562049108"	" 1.598981498"
"AT2G40080"	"ELF4"	"Encodes a novel nuclear 111 amino-acid phytochrome-regulated component of a negative feedback loop involving the circadian clock central oscillator components CCA1 and LHY. ELF4 is necessary for light-induced expression of both CCA1 and LHY, and conversely, CCA1 and LHY act negatively on light-induced ELF4 expression.  ELF4 promotes clock accuracy and is required for sustained rhythms in the absence of daily light/dark cycles.  It is involved in the phyB-mediated constant red light induced seedling de-etiolation process and may function to coregulate the expression of a subset of phyB-regulated genes."	"818596"	"UP"	"Rhythmic"	" 1.777865"	" 0.60391932"	"  5.468766"	"3.773709e-07"	"1.745414e-05"	" 5.97905768"	"UP"	"Rhythmic"	"1.839412e-07"	"2.114771e-08"	"24"	"12.0"	"2.7708123"	"2.7061079"	"   5.5197921"	"-2.338491450"	"-1.64584923"	"-2.64521625"	"-2.38006726"	"-2.32708249"	"-2.33579367"	"-2.29961596"	"-2.33227393"	"-2.32672638"	"-2.338615001"	"-2.56928769"	"-2.47053289"	"-0.956962182"	"-0.38092620"	" 1.17085260"	"-0.36764425"	" 4.80819338"	" 4.45941967"	" 4.6055315"	" 4.71737253"	" 4.81388895"	" 4.51499580"	" 4.64069099"	" 4.4075678942"	"-2.31631800"	" 2.171803203"	" 2.379576065"	" 2.59056561"	" 0.75142291"	"-0.065444423"	" 0.8283943"	"-0.09413831"	" 0.8301513"	"-1.64782238"	" 0.08840730"	"-0.1131188"	" 0.3738886"	"-0.05946520"	" 0.93789382"	"-0.10558141"	"-0.68016065"	"-0.55811706"	"-0.661854975"	"-2.3344141"	"-2.357024455"	"-2.329161298"	"-1.587318924"
"AT5G09220"	"AAP2"	"member of AAAP family"	"830781"	"DOWN"	"Rhythmic"	"-1.762794"	" 5.41487739"	"-13.481574"	"1.256734e-23"	"5.536540e-21"	"43.23911159"	"DOWN"	"Rhythmic"	"3.144862e-05"	"6.324703e-06"	"24"	"23.0"	"0.5511110"	"0.6180561"	"  39.7294512"	" 6.449076379"	" 7.05701895"	" 6.66364934"	" 6.79981851"	" 5.86853756"	" 5.94457060"	" 6.16598934"	" 6.31365882"	" 6.45232764"	" 6.101548065"	" 5.69842018"	" 5.47539313"	" 5.670093415"	" 5.03167384"	" 5.92528994"	" 6.20567996"	" 5.28058637"	" 6.44496160"	" 4.4878438"	" 4.62133726"	" 4.26647726"	" 5.04440345"	" 5.45717828"	" 5.4148507334"	" 5.01135831"	" 6.040492485"	" 5.401328052"	" 5.58845923"	" 6.38323131"	" 4.813741005"	" 4.7976986"	" 5.48747558"	" 6.0666035"	" 6.02854067"	" 5.92363594"	" 5.8906317"	" 5.9747477"	" 4.85387102"	" 5.41590631"	" 6.84771003"	" 6.08426055"	" 6.34572394"	" 6.111371814"	" 6.3163097"	" 7.018236644"	" 7.212412143"	" 5.296589604"
"AT1G10155"	"ATPP2-A10"	NA	"837553"	"UP"	"Rhythmic"	" 1.747187"	"-0.90877187"	"  6.478759"	"4.305817e-09"	"3.342604e-07"	"10.33609905"	"UP"	"Rhythmic"	"3.849918e-05"	"7.897772e-06"	"24"	"23.0"	"0.3233579"	"1.2555567"	"   0.4191988"	" 1.432050945"	" 2.46036861"	" 1.80187135"	" 1.63212249"	"-0.82903554"	"-1.80300361"	"-1.90549491"	" 0.15246939"	"-1.93615734"	"-1.866098667"	"-1.85644412"	"-1.98631826"	"-1.891422631"	"-2.07448105"	"-1.85165508"	"-1.81882097"	"-2.11931933"	"-1.87813853"	"-2.3194285"	"-2.28459019"	"-2.29228354"	"-2.14962280"	"-1.64838569"	"-2.1433268187"	"-1.29374615"	"-1.939580414"	"-2.086126264"	"-1.77462588"	"-1.99947540"	"-1.021408036"	"-1.7805273"	"-1.51820036"	"-1.8963491"	"-1.87473549"	"-2.15354214"	"-1.8917291"	"-0.8603882"	"-1.60694473"	"-2.19542356"	"-0.64490477"	"-1.96587283"	"-0.06435574"	"-1.306937807"	" 1.0987528"	" 2.141328040"	" 0.417850498"	" 1.013055469"
