"TAIR"	"SYMBOL"	"GENENAME"	"ENTREZID"	"diffExpressed_fac"	"Rhythmicity_fac"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffExpressed"	"Rhythmicity_lmrAMP"	"BH.Q"	"ADJ.P"	"PER"	"LAG"	"AMP"	"amp_lmr"	"amp_lmr_abs"	"ZT1_wt_1"	"ZT1_wt_2"	"ZT1_wt_3"	"ZT1_wt_4"	"ZT3_wt_1"	"ZT3_wt_2"	"ZT3_wt_3"	"ZT3_wt_4"	"ZT5_wt_1"	"ZT5_wt_2"	"ZT5_wt_3"	"ZT5_wt_4"	"ZT7_wt_1"	"ZT7_wt_2"	"ZT7_wt_3"	"ZT7_wt_4"	"ZT9_wt_1"	"ZT9_wt_2"	"ZT9_wt_3"	"ZT9_wt_4"	"ZT11_wt_1"	"ZT11_wt_2"	"ZT11_wt_3"	"ZT11_wt_4"	"ZT13_wt_1"	"ZT13_wt_2"	"ZT13_wt_3"	"ZT13_wt_4"	"ZT15_wt_1"	"ZT15_wt_2"	"ZT15_wt_3"	"ZT15_wt_4"	"ZT17_wt_1"	"ZT17_wt_2"	"ZT17_wt_4"	"ZT19_wt_1"	"ZT19_wt_2"	"ZT19_wt_3"	"ZT19_wt_4"	"ZT21_wt_1"	"ZT21_wt_2"	"ZT21_wt_3"	"ZT21_wt_4"	"ZT23_wt_1"	"ZT23_wt_2"	"ZT23_wt_3"	"ZT23_wt_4"
"AT2G22660"	"AtGRDP1"	NA	"816797"	"UP"	"Rhythmic"	" 1.285869"	" 4.08428644"	" 11.558365"	"1.128021e-19"	"4.417331e-17"	" 34.29052517"	"UP"	"Rhythmic"	"7.857064e-09"	"6.251052e-10"	"24"	"14.0"	"0.7485242"	"1.0276360"	"1.215073e+01"	" 2.55512498"	" 3.46504929"	" 2.95651128"	" 3.91058094"	" 3.26002996"	" 1.33948890"	" 2.95284921"	" 2.60316371"	" 3.80272249"	" 3.92351858"	" 3.8713282"	" 3.41437229"	" 4.74939270"	" 4.48957857"	" 4.198194623"	" 4.70143144"	" 4.28500994"	" 5.17664315"	" 4.2881184"	" 4.705724929"	" 4.3519806"	" 4.3101978"	" 5.25450581"	" 4.83916188"	" 4.50953737"	" 5.165833206"	" 4.99395825"	" 4.91106695"	" 5.28620611"	" 4.12421524"	" 4.45341725"	" 4.62799434"	" 5.61779752"	" 5.39172212"	" 5.161761087"	" 5.00553307"	" 4.99041246"	" 4.75798883"	" 4.99775176"	" 4.671006089"	" 4.17578217"	" 4.5441162"	" 4.80085191"	" 4.12366602"	" 3.92474280"	" 4.34853173"	" 4.271429163"
"AT1G47395"	"FEP2"	NA	"841143"	"DOWN"	"Rhythmic"	"-1.283765"	"-0.70770273"	" -4.719087"	"8.346930e-06"	"2.259441e-04"	"  2.93177307"	"DOWN"	"Rhythmic"	"6.044839e-04"	"1.678779e-04"	"24"	"16.0"	"1.7250334"	"1.7604836"	"2.989840e+00"	"-0.06001779"	" 0.02817861"	" 2.72119324"	" 2.72131032"	"-0.05403944"	" 2.10919170"	" 0.17428499"	"-0.04524288"	"-0.07567854"	"-0.08748192"	" 0.7993899"	"-0.58408076"	" 1.02176562"	" 0.49276496"	" 0.478309580"	"-0.48364036"	" 2.66058943"	"-0.41534129"	" 4.5274181"	" 2.080823626"	" 4.6807211"	" 5.4145899"	"-0.04983791"	" 3.73396871"	" 0.14662392"	" 1.624919831"	" 3.59445064"	" 0.33610675"	" 3.07885873"	" 4.97902385"	" 4.04169342"	" 2.52652038"	" 4.45432466"	" 1.65120253"	" 3.409414640"	" 3.72628964"	" 1.75530632"	" 3.70607048"	" 3.75960702"	" 1.611412548"	" 1.13456103"	" 2.3042783"	" 1.21385754"	" 0.65714738"	" 0.53959338"	" 0.33196450"	" 4.098609017"
"AT2G18670"	"ATL56"	NA	"816382"	"DOWN"	"Rhythmic"	"-1.283716"	" 0.28230258"	" -7.236431"	"1.297267e-10"	"1.393929e-08"	" 13.72486669"	"DOWN"	"Rhythmic"	"2.102303e-02"	"8.682647e-03"	"24"	"13.0"	"0.1731239"	"0.6528301"	"1.114210e+00"	"-0.09902853"	"-0.24454915"	"-0.79498064"	" 0.28727301"	" 0.53940065"	" 1.46289508"	" 0.08838366"	" 0.46848014"	" 2.26815912"	" 1.81497464"	" 1.1560237"	" 2.21156844"	" 1.84456116"	" 2.23600185"	" 3.070176555"	" 2.67536689"	" 1.60169513"	" 2.90187959"	" 1.0814345"	" 1.021880648"	" 0.1388606"	" 0.1071160"	" 0.74848728"	" 1.41597931"	" 2.54179412"	" 2.180060862"	" 2.09289264"	" 2.38881277"	" 1.54466416"	" 1.98024398"	" 1.75004482"	" 1.92214240"	" 2.34850818"	" 1.61563906"	" 1.606338765"	" 1.54998214"	" 1.63765256"	" 1.24331903"	" 2.09337922"	" 1.664067409"	" 2.17566860"	" 1.8355016"	" 1.26643505"	" 1.49566098"	" 0.52353807"	" 1.21664570"	" 1.184736861"
"AT3G56980"	"BHLH039"	"Encodes a member of the basic helix-loop-helix transcription factor protein."	"824865"	"DOWN"	"Rhythmic"	"-1.278309"	"-0.80246707"	" -4.369749"	"3.237091e-05"	"6.935268e-04"	"  1.63049637"	"DOWN"	"Rhythmic"	"1.077804e-03"	"3.195735e-04"	"24"	"17.0"	"1.5751143"	"1.7177206"	"2.542689e+00"	"-0.32748274"	"-0.27989419"	" 2.78277529"	" 0.81330679"	" 1.27806199"	"-0.23796216"	" 0.56594492"	" 0.33151486"	"-0.45988607"	"-0.37189854"	"-1.2857550"	" 1.41426654"	" 0.22895951"	"-1.13554622"	"-0.458073061"	"-0.51130321"	" 2.09516975"	" 0.01009274"	" 3.8307343"	" 2.196774281"	" 4.1236012"	" 4.3811415"	" 1.29716761"	" 3.72455915"	" 2.23869190"	" 0.847395453"	" 2.75707405"	"-0.31711440"	"-0.61697827"	" 5.16669897"	" 4.84614420"	"-0.25366887"	" 4.15294881"	" 1.87737441"	" 3.523679903"	" 4.26860265"	" 2.55906282"	" 4.38542350"	" 4.33870213"	" 2.396005315"	" 0.14428903"	" 2.9400905"	" 2.81549745"	" 1.46754522"	"-0.39596354"	" 1.27890866"	" 4.005932469"
"AT2G24600"	NA	NA	"816996"	"DOWN"	"Rhythmic"	"-1.276561"	" 1.45522270"	" -5.600352"	"2.164571e-07"	"1.028142e-05"	"  6.46775895"	"DOWN"	"Rhythmic"	"5.404049e-03"	"1.908989e-03"	"24"	"15.0"	"0.8043134"	"0.6985252"	"2.457509e+00"	" 2.64744022"	" 3.03457081"	" 2.47355205"	" 2.82143924"	" 1.04175978"	" 0.99616531"	" 1.78652112"	" 0.15658274"	" 0.77999864"	" 1.57154378"	" 0.2618618"	" 0.33400441"	" 0.23769679"	" 0.76567456"	"-0.372368316"	"-0.46945532"	" 0.93062438"	" 1.00022866"	" 0.8178467"	" 0.405127970"	" 2.3784424"	" 2.1701521"	" 4.06878782"	" 1.62156914"	" 3.31765864"	" 3.655930873"	" 3.70632447"	" 3.21116671"	" 2.26432805"	" 2.86686431"	" 2.69186358"	" 1.32380036"	" 1.91106022"	" 1.90505314"	" 1.574591043"	" 1.57518196"	" 1.17819504"	" 1.35355823"	" 2.33734180"	" 1.532130338"	" 1.81113558"	" 1.0036042"	" 1.26179878"	" 1.28394069"	" 0.14935302"	" 1.04451258"	" 1.039107118"
"AT5G54190"	"PORA"	"light-dependent NADPH:protochlorophyllide oxidoreductase A"	"835507"	"UP"	"Rhythmic"	" 1.271942"	" 0.93128431"	"  4.170988"	"6.813940e-05"	"1.274684e-03"	"  0.91941087"	"UP"	"Rhythmic"	"2.117515e-04"	"5.247524e-05"	"24"	" 6.0"	"1.0764581"	"2.0010072"	"3.719604e+00"	"-3.66791759"	"-1.85816921"	"-3.43029009"	"-2.35593756"	"-1.12478981"	"-0.69823216"	" 1.21998562"	"-2.05635642"	" 2.84938261"	" 0.65325194"	" 0.8216695"	" 1.03891622"	" 2.48432981"	" 2.66803043"	" 3.605938895"	" 3.62168140"	" 1.88245696"	" 2.11083257"	" 0.4441375"	" 1.949494932"	"-1.5731809"	"-3.3164246"	" 0.33119581"	"-0.67374983"	"-1.48794083"	"-1.876546353"	"-2.20328825"	"-1.14378299"	"-2.01140176"	"-3.37204893"	"-3.67542223"	"-2.28337694"	"-2.56303989"	"-1.22518219"	"-2.121310157"	"-1.30518511"	"-0.12595998"	"-2.15568663"	"-2.47664178"	"-1.769674588"	"-1.43650276"	"-0.4008516"	"-1.72001069"	"-2.96642607"	"-0.93066471"	"-0.59702055"	"-1.360750172"
"AT3G51860"	"ATCAX3"	NA	"824349"	"DOWN"	"Rhythmic"	"-1.264704"	" 1.51904849"	" -4.750492"	"7.368785e-06"	"2.038504e-04"	"  3.05179901"	"DOWN"	"Rhythmic"	"1.370990e-03"	"4.179411e-04"	"24"	"21.0"	"1.0626691"	"1.2593051"	"5.441279e+00"	" 0.14854222"	" 2.41118192"	" 1.58562295"	" 2.82017257"	"-0.74023675"	" 0.74320446"	" 0.85672674"	"-0.37521067"	" 0.59911739"	" 0.13702329"	" 2.0286028"	" 1.63054722"	"-0.05717183"	"-0.87773059"	"-0.080721407"	" 0.82966216"	"-0.63635275"	"-2.67993827"	"-0.5194694"	" 0.388681880"	"-1.0017025"	"-0.1702848"	" 0.34816306"	" 0.17054942"	"-1.85452674"	" 0.353867093"	" 1.49783647"	"-0.13432149"	" 0.64781783"	"-0.78056817"	"-1.33240811"	"-0.87369935"	" 3.10706654"	" 1.24390772"	" 1.788059861"	" 2.93524008"	" 1.42013932"	" 0.86324911"	" 2.56844949"	" 1.249013551"	" 1.38370646"	" 1.3945466"	" 1.85730754"	" 1.98620892"	"-0.43207266"	" 0.41567733"	" 2.469118820"
"AT4G34135"	"UGT73B2"	"The At4g34135 gene encodes a flavonol 7-O-glucosyltransferase (EC 2.4.1.237) that glucosylates also with a 20 fold lower activity flavonols (kaempferol and quercetin) at the 3-O-position."	"829560"	"DOWN"	"Rhythmic"	"-1.259845"	" 1.12167064"	" -6.973627"	"4.448209e-10"	"4.330737e-08"	" 12.51535334"	"DOWN"	"Rhythmic"	"5.879854e-09"	"4.497812e-10"	"24"	"17.0"	"1.0684807"	"1.6265145"	"7.263100e+00"	" 1.93134677"	" 2.78099600"	" 1.90223857"	" 2.59793625"	" 0.83791267"	" 1.11035244"	"-2.17936397"	" 1.64032664"	" 0.49548357"	"-0.14163067"	" 0.1753584"	"-0.90624714"	" 1.96206022"	" 0.07217238"	"-0.079465336"	"-0.26787641"	" 1.40241510"	"-0.15286647"	" 0.6679715"	"-0.002913494"	" 2.5230184"	" 2.1947245"	" 2.09655481"	" 3.27869895"	" 1.53164502"	" 3.494075503"	" 3.43966009"	" 2.33015897"	" 3.01696779"	" 2.44213657"	" 3.47136280"	" 2.54621061"	" 3.87811005"	" 3.21495152"	" 2.956832263"	" 3.38676862"	" 2.69486528"	" 2.44552621"	" 3.68393564"	" 3.030714756"	" 3.12293230"	" 3.0048371"	" 3.35035224"	" 2.80807943"	" 2.28773828"	" 3.18038146"	" 2.490562627"
"AT2G18690"	NA	NA	"816384"	"DOWN"	"Rhythmic"	"-1.259427"	" 0.34012163"	" -5.698479"	"1.415760e-07"	"7.155536e-06"	"  6.88086861"	"DOWN"	"Rhythmic"	"4.121007e-02"	"1.857283e-02"	"24"	"21.0"	"0.6769603"	"1.0427196"	"1.789795e+00"	" 0.08427450"	" 1.64194744"	" 0.64979482"	" 1.44923039"	"-0.21519186"	"-1.95087167"	"-0.32540102"	"-2.21920355"	"-0.46764130"	" 0.05971656"	" 1.3823075"	"-1.42523874"	"-0.04698975"	"-1.14853795"	"-0.686210397"	"-0.61826084"	"-2.99871908"	"-2.45414289"	"-1.3662675"	"-2.322682771"	"-1.7174777"	"-1.3739919"	" 0.43872583"	"-1.37829840"	"-2.05811469"	" 0.480214445"	"-0.01111814"	"-0.15867254"	"-0.63186623"	"-1.71707098"	"-1.85912069"	"-1.75113270"	" 1.51273351"	" 0.60831055"	"-0.397233895"	" 0.80779840"	"-1.43398063"	"-0.29240100"	" 1.35106460"	" 0.600631506"	" 0.28010600"	"-0.2051575"	"-0.48993663"	" 0.04212022"	" 0.07862408"	"-0.61374089"	"-0.831695028"
"AT2G27420"	NA	NA	"817287"	"UP"	"Rhythmic"	" 1.256351"	"-0.19738778"	"  3.083844"	"2.691228e-03"	"2.304413e-02"	" -2.53604675"	"UP"	"Rhythmic"	"1.801715e-10"	"9.130244e-12"	"24"	" 1.0"	"0.6813213"	"2.8163797"	"3.351646e+00"	" 6.27740641"	" 5.44016658"	" 5.75445851"	" 4.90570126"	" 2.92617312"	" 4.11486888"	" 3.90607381"	" 4.10120844"	"-1.19290604"	"-1.46476634"	"-1.0596419"	" 1.34928504"	"-2.52800948"	"-1.41976943"	"-2.616288534"	"-2.56150521"	"-2.38475963"	"-2.04064264"	"-2.3368246"	"-2.284944149"	"-2.3518175"	"-2.2340477"	"-2.55496740"	"-2.41924982"	"-2.68358058"	"-2.477529667"	"-2.52166742"	"-2.58933117"	"-2.18371193"	"-2.48496492"	"-2.42860454"	"-2.65688443"	"-2.54864161"	"-2.62483268"	"-2.085081014"	"-2.49148493"	"-2.08118869"	"-2.37840254"	"-1.73709871"	"-2.060343886"	"-1.59143362"	"-0.6422488"	"-2.51496878"	"-1.51612540"	" 0.92794733"	"-0.89966953"	"-1.158595501"
"AT2G28790"	NA	NA	"817428"	"UP"	"Rhythmic"	" 1.233604"	" 2.48826489"	"  8.204865"	"1.273967e-12"	"1.886541e-10"	" 18.27199009"	"UP"	"Rhythmic"	"5.404049e-03"	"1.908989e-03"	"24"	" 7.0"	"0.4518295"	"0.6660558"	"2.296224e+00"	" 2.70639906"	" 2.83987035"	" 2.16488151"	" 2.44147859"	" 2.88646965"	" 2.43939545"	" 2.64988673"	" 2.98845770"	" 2.88971577"	" 4.20280563"	" 3.4720708"	" 2.49013859"	" 3.95578332"	" 3.04313573"	" 2.869958112"	" 4.12026645"	" 3.07803387"	" 2.38040727"	" 2.5842992"	" 2.764368967"	" 3.0086459"	" 2.5861239"	" 3.42566384"	" 3.44088824"	" 3.21450816"	" 3.174011782"	" 2.86304058"	" 2.35834731"	" 1.62523877"	" 2.32526710"	" 2.19198261"	" 1.49858952"	" 2.90412463"	" 2.72961681"	" 2.242170717"	" 2.82845776"	" 2.42766213"	" 3.25052814"	" 2.15086374"	" 2.077605230"	" 1.14942982"	" 1.9555697"	" 3.14639421"	" 1.77319383"	"-0.87607031"	" 2.50908862"	" 2.136026804"
"AT1G02205"	"CER1"	"Expression of the CER1 gene associated with production of stem epicuticular wax and pollen fertility. Biochemical studies showed that cer1 mutants are blocked in the conversion of stem wax C30 aldehydes to C29 alkanes, and they also lack the secondary alcohols and ketones. These suggested the CER1 protein is an aldehyde decarbonylase, but the exact molecular function of this protein remains to be determined."	"837602"	"UP"	"Rhythmic"	" 1.219824"	" 6.67756596"	"  8.316935"	"7.415861e-13"	"1.126572e-10"	" 18.80489297"	"UP"	"Rhythmic"	"9.062764e-06"	"1.583489e-06"	"24"	" 6.0"	"1.4363545"	"1.2354508"	"9.827814e+01"	" 5.79792528"	" 5.88995499"	" 7.74525747"	" 5.57552373"	" 7.62910178"	" 8.04341572"	" 7.69547831"	" 7.49775182"	" 7.15179159"	" 7.08053619"	" 7.1675249"	" 8.07457790"	" 7.36885818"	" 8.21794518"	" 6.927096523"	" 7.16455075"	" 7.79148082"	" 6.67820288"	" 8.4215441"	" 8.070163030"	" 7.7822588"	" 7.3524092"	" 6.64262545"	" 6.68582521"	" 6.35990902"	" 5.877870054"	" 6.48543706"	" 5.27023653"	" 5.34994546"	" 5.33610448"	" 4.71951719"	" 4.98973762"	" 4.32916460"	" 5.08534335"	" 5.069013856"	" 6.50689233"	" 6.08193553"	" 6.23432932"	" 5.81975968"	" 5.932647572"	" 5.90691009"	" 5.4087859"	" 6.48086209"	" 5.18745650"	" 4.51167614"	" 5.36354182"	" 5.466439867"
"AT2G24100"	"ASG1"	NA	"816944"	"UP"	"Rhythmic"	" 1.214814"	" 1.05015917"	"  5.986736"	"3.996014e-08"	"2.370968e-06"	"  8.11366423"	"UP"	"Rhythmic"	"1.612064e-08"	"1.399647e-09"	"24"	"23.0"	"1.8390717"	"1.9264043"	"3.722104e+00"	" 2.86922306"	" 3.44469214"	" 2.67728465"	" 2.79047753"	" 1.62019442"	" 1.65110425"	" 2.59459853"	" 1.80780448"	" 0.54413789"	" 1.31192475"	" 0.5273313"	" 0.35417334"	"-2.30145948"	"-0.11351333"	" 0.970603476"	"-0.47784211"	"-2.40503547"	"-2.28712104"	"-1.8757267"	" 0.197901947"	" 0.1438131"	"-0.4278006"	" 1.16922562"	"-0.94973587"	" 0.04712528"	" 0.089629207"	"-1.28393562"	"-0.72262047"	"-0.85449453"	" 0.26242931"	" 0.16924207"	"-0.98116455"	"-1.52748604"	"-1.08831420"	"-1.964058578"	" 0.47685103"	" 0.05516641"	"-0.97570573"	" 1.12537813"	" 1.453161232"	" 2.34323576"	" 2.6348337"	" 2.12287389"	" 3.80446970"	" 3.33718948"	" 3.82357066"	" 3.696166681"
"AT5G62350"	NA	NA	"836356"	"UP"	"Rhythmic"	" 1.198677"	" 6.86020109"	"  5.758588"	"1.089843e-07"	"5.750063e-06"	"  7.13561897"	"UP"	"Rhythmic"	"4.348227e-03"	"1.497772e-03"	"24"	" 9.0"	"0.9619809"	"1.1025270"	"8.934516e+01"	" 4.53932340"	" 3.79856879"	" 2.97978213"	" 3.42554389"	" 4.98080469"	" 4.58190147"	" 4.90068197"	" 4.49773774"	" 7.11684428"	" 7.30421597"	" 6.6871976"	" 6.81249794"	" 7.51389036"	" 7.68975221"	" 8.060564641"	" 7.70775138"	" 7.47869670"	" 7.99387763"	" 7.3219141"	" 7.432877857"	" 5.6012410"	" 5.6191191"	" 6.48370555"	" 5.95044055"	" 5.21522065"	" 4.823323999"	" 4.92457296"	" 5.60035311"	" 5.65417589"	" 6.78452449"	" 6.59911187"	" 5.86544644"	" 4.94508444"	" 5.84024853"	" 5.167156804"	" 5.51453709"	" 5.91241174"	" 5.36070613"	" 5.36644400"	" 5.354864148"	" 6.01004052"	" 5.6109620"	" 5.63661609"	" 5.03938759"	" 4.97940636"	" 4.94346674"	" 4.918010848"
"AT1G22550"	"NPF5.16"	NA	"838861"	"UP"	"Rhythmic"	" 1.195455"	" 0.52121351"	"  7.254031"	"1.194022e-10"	"1.290863e-08"	" 13.80631294"	"UP"	"Rhythmic"	"3.144862e-05"	"6.324703e-06"	"24"	" 9.0"	"0.7856250"	"1.0357251"	"9.949020e-01"	"-2.55159506"	"-2.54183171"	"-1.22595157"	"-0.50145502"	"-0.82153052"	" 0.64439868"	"-0.41203603"	"-0.30941465"	" 0.32770825"	"-0.98693340"	" 0.2080535"	" 0.05993996"	"-0.03083483"	" 1.37548803"	" 0.558722897"	" 1.05405677"	" 1.44101984"	" 0.89181852"	" 1.1779381"	" 1.208251722"	" 0.5452492"	" 0.3772219"	"-0.12542789"	" 0.07485628"	" 1.73532497"	" 1.195622377"	" 0.82365389"	" 1.95992319"	" 0.33841053"	"-1.07158545"	"-0.98463927"	"-0.26485707"	"-1.33876934"	"-0.72856596"	"-0.210439040"	"-0.06893180"	" 0.16685747"	"-1.53253723"	"-0.09344376"	"-0.997314661"	"-1.46516944"	"-0.5693631"	"-0.30130378"	"-0.33126087"	"-1.82796572"	" 0.27412287"	"-1.227838919"
"AT2G02930"	"ATGSTF3"	"Encodes glutathione transferase belonging to the phi class of GSTs. Naming convention according to Wagner et al. (2002)."	"814822"	"DOWN"	"Rhythmic"	"-1.157406"	" 0.86824329"	" -5.045168"	"2.240579e-06"	"7.741860e-05"	"  4.20083497"	"DOWN"	"Rhythmic"	"1.112336e-04"	"2.568436e-05"	"24"	"19.0"	"1.3748773"	"1.0717659"	"3.016414e+00"	" 1.12827746"	" 1.93236946"	" 0.44606443"	" 1.32067494"	"-0.55993876"	"-0.91357530"	" 0.35035642"	"-1.55270318"	"-0.91955799"	"-0.40054244"	"-0.3735651"	"-1.05608139"	"-1.07510071"	"-0.58861442"	"-0.605037759"	"-0.26922755"	"-1.59288037"	"-0.29645234"	"-3.2526047"	"-0.816092685"	"-1.7615695"	"-1.4138179"	"-0.08846143"	"-0.72474523"	"-1.25146843"	" 1.882205153"	" 0.14285440"	" 0.97938686"	" 1.84853794"	" 1.28188918"	" 0.65491783"	"-1.01398274"	" 2.22372456"	" 1.01075416"	" 1.738274696"	" 1.90934712"	" 1.61921156"	"-0.12415626"	" 1.27808956"	" 1.332339271"	" 0.25125751"	" 0.6396556"	" 0.99445449"	" 1.58467933"	"-0.45239978"	" 0.74164419"	" 1.669585049"
"AT2G34810"	"AtBBE16"	NA	"818046"	"UP"	"Rhythmic"	" 1.154408"	" 2.32833167"	"  6.550085"	"3.152500e-09"	"2.620442e-07"	" 10.59606883"	"UP"	"Rhythmic"	"3.730108e-08"	"3.570929e-09"	"24"	" 7.0"	"1.5781425"	"1.6001696"	"7.723651e+00"	" 3.25673139"	" 3.02096045"	" 3.92541292"	" 2.35548212"	" 4.48337560"	" 4.57134034"	" 3.14898512"	" 3.99491681"	" 3.84151942"	" 4.53495091"	" 3.8781507"	" 4.87589271"	" 3.66739806"	" 4.21672177"	" 4.418505674"	" 3.80051671"	" 4.81390347"	" 3.54642529"	" 4.7658193"	" 4.920582610"	" 4.6623317"	" 3.4019193"	" 4.82123844"	" 4.89469089"	" 3.78098759"	" 3.845537576"	" 5.02630304"	" 2.32416119"	" 3.09892193"	" 2.01853952"	" 2.21252999"	" 2.18667510"	" 2.35451125"	" 1.58753544"	" 1.692709242"	" 2.39442584"	" 1.97692060"	" 1.40641442"	" 2.25429233"	" 0.689736421"	" 1.99298808"	" 1.2848062"	" 2.08658959"	" 1.96486622"	" 2.36880260"	" 1.89946736"	" 2.448696415"
